19.9918766667	45.4271066667	5.353	0.0	280916	085053.000	119.93	20	2	20
19.9919116667	45.427095	5.369	0.0	280916	085055.000	118.90	20	2	20
19.991945	45.4270816667	5.527	0.0	280916	085057.000	117.69	20	2	20
19.99198	45.42707	5.399	0.0	280916	085059.000	117.06	20	2	20
19.992015	45.4270566667	5.409	0.0	280916	085101.000	116.74	20	2	20
19.9920483333	45.427045	5.323	0.0	280916	085103.000	115.94	20	2	20
19.9920833333	45.4270316667	5.349	0.0	280916	085105.000	118.23	20	2	20
19.9921166667	45.42702	5.238	0.0	280916	085107.000	117.37	20	2	20
19.99215	45.4270066667	5.39	0.0	280916	085109.000	119.28	20	2	20
19.9921833333	45.4269933333	5.514	0.0	280916	085111.000	118.54	20	2	20
19.9922183333	45.42698	5.289	0.0	280916	085113.000	118.66	20	2	20
19.9922516667	45.4269683333	5.373	0.0	280916	085115.000	119.19	20	2	20
19.9923033333	45.4269483333	5.402	0.0	280916	085118.000	118.90	20	2	20
19.9923366667	45.426935	5.473	0.0	280916	085120.000	115.50	20	2	20
19.9923716667	45.4269233333	5.347	0.0	280916	085122.000	116.40	20	2	20
19.992405	45.4269116667	5.257	0.0	280916	085124.000	115.73	20	2	20
19.99244	45.4269	5.434	0.0	280916	085126.000	117.65	20	2	20
19.9923383333	45.4268183333	5.348	0.0	280916	085320.000	295.94	20	2	20
19.9923033333	45.4268316667	5.473	0.0	280916	085322.000	295.85	20	2	20
19.9922683333	45.4268433333	5.325	0.0	280916	085324.000	297.41	20	2	20
19.992235	45.426855	5.455	0.0	280916	085326.000	297.52	20	2	20
19.9922016667	45.4268683333	5.416	0.0	280916	085328.000	297.65	20	2	20
19.9921666667	45.42688	5.435	0.0	280916	085330.000	297.61	20	2	20
19.9921333333	45.426895	5.366	0.0	280916	085332.000	300.21	20	2	20
19.9921	45.4269066667	5.495	0.0	280916	085334.000	297.24	20	2	20
19.9920666667	45.42692	5.347	0.0	280916	085336.000	297.81	20	2	20
19.9920316667	45.4269316667	5.462	0.0	280916	085338.000	296.59	20	2	20
19.9919966667	45.426945	5.455	0.0	280916	085340.000	297.66	20	2	20
19.9919616667	45.4269566667	5.457	0.0	280916	085342.000	297.55	20	2	20
19.9919266667	45.42697	5.514	0.0	280916	085344.000	299.73	20	2	20
19.9918933333	45.4269833333	5.302	0.0	280916	085346.000	298.52	20	2	20
19.99186	45.4269966667	5.429	0.0	280916	085348.000	299.18	20	2	20
19.9918283333	45.4270083333	5.284	0.0	280916	085350.000	298.68	20	2	20
19.991795	45.4270216667	5.293	0.0	280916	085352.000	300.49	20	2	20
19.9917616667	45.427035	5.46	0.0	280916	085354.000	298.59	20	2	20
19.9917266667	45.4270466667	5.449	0.0	280916	085356.000	294.51	20	2	20
19.9916916667	45.4270566667	5.358	0.0	280916	085358.000	294.54	20	2	20
19.9916583333	45.42707	5.4	0.0	280916	085400.000	297.85	20	2	20
19.9916233333	45.4270833333	5.36	0.0	280916	085402.000	299.13	20	2	20
19.9915916667	45.4270966667	5.252	0.0	280916	085404.000	300.92	20	2	20
19.9915416667	45.4271183333	5.51	0.0	280916	085407.000	302.51	20	2	20
19.9914566667	45.4271466667	5.333	0.0	280916	085412.000	296.52	20	2	20
19.9914233333	45.4271583333	5.335	0.0	280916	085414.000	296.52	20	2	20
19.9913883333	45.4271716667	5.441	0.0	280916	085416.000	297.22	20	2	20
19.991355	45.4271833333	5.422	0.0	280916	085418.000	298.20	20	2	20
19.99132	45.4271966667	5.456	0.0	280916	085420.000	297.20	20	2	20
19.9912866667	45.4272083333	5.272	0.0	280916	085422.000	296.79	20	2	20
19.9912533333	45.42722	5.41	0.0	280916	085424.000	297.69	20	2	20
19.99122	45.4272333333	5.454	0.0	280916	085426.000	299.81	20	2	20
19.9911866667	45.4272466667	5.461	0.0	280916	085428.000	297.66	20	2	20
19.9911533333	45.42726	5.485	0.0	280916	085430.000	299.57	20	2	20
19.9911183333	45.4272716667	5.408	0.0	280916	085432.000	297.71	20	2	20
19.9910833333	45.4272833333	5.491	0.0	280916	085434.000	297.57	20	2	20
19.99105	45.4272966667	5.516	0.0	280916	085436.000	296.62	20	2	20
19.991015	45.4273083333	5.567	0.0	280916	085438.000	297.47	20	2	20
19.9909816667	45.4273216667	5.427	0.0	280916	085440.000	298.02	20	2	20
19.9909483333	45.4273333333	5.432	0.0	280916	085442.000	297.36	20	2	20
19.9909133333	45.4273466667	5.419	0.0	280916	085444.000	297.82	20	2	20
19.99088	45.4273583333	5.359	0.0	280916	085446.000	297.93	20	2	20
19.990845	45.4273716667	5.443	0.0	280916	085448.000	297.57	20	2	20
19.9908116667	45.4273833333	5.297	0.0	280916	085450.000	297.97	20	2	20
19.9907783333	45.427395	5.588	0.0	280916	085452.000	295.49	20	2	20
19.9907433333	45.4274083333	5.568	0.0	280916	085454.000	295.52	20	2	20
19.9907083333	45.42742	5.501	0.0	280916	085456.000	296.87	20	2	20
19.990675	45.4274333333	5.282	0.0	280916	085458.000	297.82	20	2	20
19.9906416667	45.427445	5.452	0.0	280916	085500.000	298.77	20	2	20
19.99061	45.4274583333	5.374	0.0	280916	085502.000	299.34	20	2	20
19.990595	45.427465	0.245	0.0	280916	085504.000		20	2	20
19.9905966667	45.427465	0.075	0.0	280916	085506.000		20	2	20
19.9905966667	45.427465	0.016	0.0	280916	085508.000		20	2	20
19.9906	45.4274633333	2.438	0.0	280916	085510.000	243.70	20	2	20
19.990605	45.4274616667	0.576	0.0	280916	085512.000	241.56	20	2	20
19.9905916667	45.4274733333	3.564	0.0	280916	085514.000	323.62	20	2	20
19.990585	45.4275	3.48	0.0	280916	085517.000	356.59	20	2	20
19.9905916667	45.4275166667	3.583	0.0	280916	085519.000	16.93	20	2	20
19.9906116667	45.4275266667	3.442	0.0	280916	085521.000	52.05	20	2	20
19.9906366667	45.4275266667	3.447	0.0	280916	085523.000	93.10	20	2	20
19.9906483333	45.4275216667	1.213	0.0	280916	085525.000	101.95	20	2	20
19.9906516667	45.4275216667	0.007	0.0	280916	085527.000		20	2	20
19.9906516667	45.4275216667	0.024	0.0	280916	085529.000		20	2	20
19.9906516667	45.4275216667	0.031	0.0	280916	085531.000		20	2	20
19.9906516667	45.4275216667	0.025	0.0	280916	085533.000		20	2	20
19.990665	45.4275166667	1.684	0.0	280916	085535.000	119.63	20	2	20
19.990695	45.427505	5.1	0.0	280916	085537.000	115.59	20	2	20
19.9907283333	45.4274933333	5.276	0.0	280916	085539.000	117.77	20	2	20
19.9907616667	45.4274833333	5.311	0.0	280916	085541.000	116.26	20	2	20
19.990795	45.42747	5.256	0.0	280916	085543.000	118.17	20	2	20
19.99083	45.4274566667	5.618	0.0	280916	085545.000	116.99	20	2	20
19.990865	45.427445	5.74	0.0	280916	085547.000	117.26	20	2	20
19.9908983333	45.42743	5.761	0.0	280916	085549.000	121.77	20	2	20
19.9909333333	45.4274166667	5.644	0.0	280916	085551.000	117.81	20	2	20
19.99097	45.427405	5.581	0.0	280916	085553.000	117.59	20	2	20
19.9910033333	45.4273933333	5.406	0.0	280916	085555.000	116.21	20	2	20
19.9910916667	45.42736	5.703	0.0	280916	085600.000	116.44	20	2	20
19.9911433333	45.4273416667	5.408	0.0	280916	085603.000	117.17	20	2	20
19.9911783333	45.42733	5.469	0.0	280916	085605.000	117.90	20	2	20
19.9912133333	45.4273166667	5.477	0.0	280916	085607.000	116.05	20	2	20
19.9913	45.427285	5.489	0.0	280916	085612.000	117.63	20	2	20
19.991335	45.4272733333	5.447	0.0	280916	085614.000	115.86	20	2	20
19.99142	45.4272416667	5.593	0.0	280916	085619.000	115.33	20	2	20
19.991455	45.4272283333	5.586	0.0	280916	085621.000	118.01	20	2	20
19.99149	45.427215	5.508	0.0	280916	085623.000	117.14	20	2	20
19.991525	45.4272033333	5.494	0.0	280916	085625.000	115.71	20	2	20
19.99156	45.42719	5.649	0.0	280916	085627.000	117.07	20	2	20
19.991595	45.4271783333	5.667	0.0	280916	085629.000	116.24	20	2	20
19.9916283333	45.427165	5.423	0.0	280916	085631.000	117.65	20	2	20
19.9916633333	45.4271516667	5.394	0.0	280916	085633.000	118.26	20	2	20
19.9917133333	45.4271316667	5.475	0.0	280916	085636.000	118.49	20	2	20
19.9918	45.4270966667	5.563	0.0	280916	085641.000	117.65	20	2	20
19.991835	45.427085	5.576	0.0	280916	085643.000	117.46	20	2	20
19.99187	45.4270716667	5.561	0.0	280916	085645.000	117.46	20	2	20
19.991905	45.4270583333	5.461	0.0	280916	085647.000	117.02	20	2	20
19.99194	45.4270466667	5.457	0.0	280916	085649.000	117.63	20	2	20
19.991975	45.4270333333	5.439	0.0	280916	085651.000	118.16	20	2	20
19.99201	45.42702	5.52	0.0	280916	085653.000	117.48	20	2	20
19.9920616667	45.4270016667	5.361	0.0	280916	085656.000	118.80	20	2	20
19.9920966667	45.4269883333	5.524	0.0	280916	085658.000	117.83	20	2	20
19.9921316667	45.426975	5.506	0.0	280916	085700.000	118.73	20	2	20
19.992165	45.4269616667	5.492	0.0	280916	085702.000	118.89	20	2	20
19.9921983333	45.42695	5.315	0.0	280916	085704.000	118.51	20	2	20
19.9922333333	45.426935	5.594	0.0	280916	085706.000	119.35	20	2	20
19.99227	45.4269233333	5.643	0.0	280916	085708.000	115.45	20	2	20
19.9923916667	45.4268783333	5.337	0.0	280916	085715.000	116.59	20	2	20
19.9924716667	45.426925	5.502	0.0	280916	085902.000	298.70	20	2	20
19.9924366667	45.4269383333	5.582	0.0	280916	085904.000	297.25	20	2	20
19.9924016667	45.4269516667	5.482	0.0	280916	085906.000	298.09	20	2	20
19.9923683333	45.4269633333	5.541	0.0	280916	085908.000	297.05	20	2	20
19.9923333333	45.4269766667	5.522	0.0	280916	085910.000	298.87	20	2	20
19.9922983333	45.42699	5.503	0.0	280916	085912.000	299.21	20	2	20
19.9922633333	45.4270033333	5.604	0.0	280916	085914.000	297.39	20	2	20
19.9922283333	45.427015	5.546	0.0	280916	085916.000	296.94	20	2	20
19.992195	45.4270283333	5.626	0.0	280916	085918.000	297.42	20	2	20
19.9921583333	45.42704	5.674	0.0	280916	085920.000	297.40	20	2	20
19.9921233333	45.4270533333	5.509	0.0	280916	085922.000	298.30	20	2	20
19.99209	45.4270666667	5.552	0.0	280916	085924.000	298.92	20	2	20
19.9920566667	45.42708	5.466	0.0	280916	085926.000	299.77	20	2	20
19.9920233333	45.427095	5.447	0.0	280916	085928.000	301.07	20	2	20
19.9919883333	45.4271066667	5.53	0.0	280916	085930.000	296.00	20	2	20
19.991955	45.4271183333	5.545	0.0	280916	085932.000	296.90	20	2	20
19.99192	45.4271316667	5.65	0.0	280916	085934.000	299.24	20	2	20
19.991885	45.427145	5.463	0.0	280916	085936.000	298.09	20	2	20
19.99185	45.4271566667	5.611	0.0	280916	085938.000	298.09	20	2	20
19.9918166667	45.42717	5.422	0.0	280916	085940.000	298.72	20	2	20
19.9917816667	45.4271833333	5.466	0.0	280916	085942.000	296.68	20	2	20
19.9917466667	45.427195	5.649	0.0	280916	085944.000	297.27	20	2	20
19.9917133333	45.4272083333	5.441	0.0	280916	085946.000	297.43	20	2	20
19.9916783333	45.4272216667	5.526	0.0	280916	085948.000	298.17	20	2	20
19.991645	45.4272333333	5.327	0.0	280916	085950.000	296.97	20	2	20
19.99161	45.427245	5.512	0.0	280916	085952.000	296.02	20	2	20
19.9915766667	45.4272583333	5.362	0.0	280916	085954.000	296.87	20	2	20
19.9915433333	45.4272716667	5.234	0.0	280916	085956.000	299.91	20	2	20
19.9915083333	45.427285	5.588	0.0	280916	085958.000	299.60	20	2	20
19.9914733333	45.4272983333	5.621	0.0	280916	090000.000	297.65	20	2	20
19.9914383333	45.42731	5.527	0.0	280916	090002.000	297.18	20	2	20
19.9914033333	45.4273233333	5.484	0.0	280916	090004.000	298.66	20	2	20
19.99137	45.427335	5.375	0.0	280916	090006.000	296.16	20	2	20
19.991335	45.4273483333	5.622	0.0	280916	090008.000	298.48	20	2	20
19.9913016667	45.4273616667	5.315	0.0	280916	090010.000	298.75	20	2	20
19.9912666667	45.427375	5.583	0.0	280916	090012.000	297.24	20	2	20
19.9912316667	45.4273883333	5.295	0.0	280916	090014.000	298.21	20	2	20
19.9911966667	45.4274	5.522	0.0	280916	090016.000	297.09	20	2	20
19.9911616667	45.4274133333	5.64	0.0	280916	090018.000	296.97	20	2	20
19.9911266667	45.427425	5.57	0.0	280916	090020.000	296.81	20	2	20
19.9910916667	45.4274383333	5.613	0.0	280916	090022.000	297.45	20	2	20
19.9910566667	45.42745	5.465	0.0	280916	090024.000	297.12	20	2	20
19.9910216667	45.4274633333	5.647	0.0	280916	090026.000	297.62	20	2	20
19.9909866667	45.4274766667	5.77	0.0	280916	090028.000	296.78	20	2	20
19.9909516667	45.4274883333	5.449	0.0	280916	090030.000	296.55	20	2	20
19.9909166667	45.4275016667	5.483	0.0	280916	090032.000	298.37	20	2	20
19.9908816667	45.427515	5.406	0.0	280916	090034.000	297.72	20	2	20
19.9908466667	45.4275283333	5.426	0.0	280916	090036.000	298.32	20	2	20
19.9908133333	45.4275416667	5.552	0.0	280916	090038.000	298.29	20	2	20
19.9907783333	45.4275533333	5.54	0.0	280916	090040.000	297.29	20	2	20
19.990745	45.4275666667	5.379	0.0	280916	090042.000	298.82	20	2	20
19.9907116667	45.42758	5.518	0.0	280916	090044.000	298.15	20	2	20
19.9906766667	45.4275933333	5.66	0.0	280916	090046.000	298.24	20	2	20
19.9906416667	45.427605	5.489	0.0	280916	090048.000	297.05	20	2	20
19.99061	45.4276183333	4.363	0.0	280916	090050.000	298.78	20	2	20
19.9905883333	45.4276266667	3.446	0.0	280916	090052.000	299.99	20	2	20
19.990575	45.4276333333	1.637	0.0	280916	090054.000	305.63	20	2	20
19.990575	45.4276333333	0.077	0.0	280916	090056.000		20	2	20
19.990575	45.4276333333	0.035	0.0	280916	090058.000		20	2	20
19.9905816667	45.42763	2.583	0.0	280916	090100.000	131.61	20	2	20
19.99059	45.427625	0.483	0.0	280916	090102.000	123.31	20	2	20
19.9905816667	45.427635	3.656	0.0	280916	090104.000	334.03	20	2	20
19.9905783333	45.42765	2.424	0.0	280916	090106.000	351.13	20	2	20
19.9905783333	45.4276416667	3.649	0.0	280916	090108.000	199.14	20	2	20
19.9905783333	45.427625	2.325	0.0	280916	090110.000	184.74	20	2	20
19.9905816667	45.4276383333	3.584	0.0	280916	090112.000	350.38	20	2	20
19.9905966667	45.42765	3.179	0.0	280916	090114.000	32.60	20	2	20
19.99062	45.4276533333	3.253	0.0	280916	090116.000	73.27	20	2	20
19.9906366667	45.4276483333	1.647	0.0	280916	090118.000	102.67	20	2	20
19.99064	45.4276466667	0.262	0.0	280916	090121.000		20	2	20
19.9906383333	45.4276466667	0.014	0.0	280916	090123.000		20	2	20
19.9906483333	45.4276433333	3.03	0.0	280916	090125.000	117.34	20	2	20
19.9906766667	45.4276333333	4.904	0.0	280916	090127.000	117.61	20	2	20
19.9907133333	45.4276183333	6.173	0.0	280916	090129.000	118.91	20	2	20
19.99075	45.4276033333	5.177	0.0	280916	090131.000	119.73	20	2	20
19.9907833333	45.4275916667	5.101	0.0	280916	090133.000	117.24	20	2	20
19.990815	45.42758	5.053	0.0	280916	090135.000	116.90	20	2	20
19.9908483333	45.4275683333	5.172	0.0	280916	090137.000	117.33	20	2	20
19.9908816667	45.427555	5.389	0.0	280916	090139.000	118.64	20	2	20
19.990915	45.4275433333	5.464	0.0	280916	090141.000	117.40	20	2	20
19.9909483333	45.42753	5.352	0.0	280916	090143.000	118.19	20	2	20
19.9909816667	45.4275166667	5.364	0.0	280916	090145.000	118.02	20	2	20
19.9910133333	45.4275033333	5.408	0.0	280916	090147.000	119.07	20	2	20
19.9910483333	45.4274916667	5.416	0.0	280916	090149.000	118.62	20	2	20
19.9910816667	45.4274783333	5.46	0.0	280916	090151.000	118.85	20	2	20
19.991115	45.427465	5.385	0.0	280916	090153.000	118.89	20	2	20
19.99115	45.4274533333	5.49	0.0	280916	090155.000	116.51	20	2	20
19.991185	45.42744	5.641	0.0	280916	090157.000	116.16	20	2	20
19.9912183333	45.4274283333	5.41	0.0	280916	090159.000	117.77	20	2	20
19.9912533333	45.427415	5.335	0.0	280916	090201.000	118.35	20	2	20
19.9912866667	45.4274033333	5.4	0.0	280916	090203.000	117.84	20	2	20
19.9913183333	45.42739	5.496	0.0	280916	090205.000	120.03	20	2	20
19.9913516667	45.4273766667	5.509	0.0	280916	090207.000	117.92	20	2	20
19.9913866667	45.4273633333	5.271	0.0	280916	090209.000	119.49	20	2	20
19.99142	45.4273516667	5.293	0.0	280916	090211.000	116.59	20	2	20
19.9914533333	45.42734	5.334	0.0	280916	090213.000	116.73	20	2	20
19.9914866667	45.4273283333	5.48	0.0	280916	090215.000	116.36	20	2	20
19.9915216667	45.427315	5.412	0.0	280916	090217.000	117.78	20	2	20
19.9915566667	45.4273016667	5.484	0.0	280916	090219.000	117.55	20	2	20
19.99159	45.42729	5.372	0.0	280916	090221.000	118.86	20	2	20
19.9916233333	45.4272766667	5.31	0.0	280916	090223.000	118.38	20	2	20
19.9916566667	45.4272633333	5.277	0.0	280916	090225.000	117.79	20	2	20
19.99169	45.4272516667	5.343	0.0	280916	090227.000	118.46	20	2	20
19.9917233333	45.4272383333	5.384	0.0	280916	090229.000	119.28	20	2	20
19.9917583333	45.4272266667	5.545	0.0	280916	090231.000	117.06	20	2	20
19.9917933333	45.4272133333	5.568	0.0	280916	090233.000	118.18	20	2	20
19.9918266667	45.4272	5.341	0.0	280916	090235.000	116.91	20	2	20
19.9918616667	45.4271883333	5.441	0.0	280916	090237.000	115.76	20	2	20
19.9918966667	45.427175	5.427	0.0	280916	090239.000	117.77	20	2	20
19.9919316667	45.4271633333	5.525	0.0	280916	090241.000	118.37	20	2	20
19.991965	45.42715	5.284	0.0	280916	090243.000	118.48	20	2	20
19.9919983333	45.4271383333	5.276	0.0	280916	090245.000	116.88	20	2	20
19.9920333333	45.427125	5.431	0.0	280916	090247.000	118.11	20	2	20
19.9920666667	45.4271116667	5.529	0.0	280916	090249.000	119.57	20	2	20
19.9921016667	45.4270983333	5.334	0.0	280916	090251.000	118.38	20	2	20
19.992135	45.427085	5.415	0.0	280916	090253.000	117.52	20	2	20
19.99217	45.4270733333	5.393	0.0	280916	090255.000	116.96	20	2	20
19.992205	45.42706	5.42	0.0	280916	090257.000	117.68	20	2	20
19.9922383333	45.4270483333	5.478	0.0	280916	090259.000	118.72	20	2	20
19.9922733333	45.427035	5.3	0.0	280916	090301.000	117.90	20	2	20
19.9923066667	45.4270233333	5.422	0.0	280916	090303.000	117.93	20	2	20
19.9923416667	45.42701	5.287	0.0	280916	090305.000	118.42	20	2	20
19.9923766667	45.4269983333	5.469	0.0	280916	090307.000	117.97	20	2	20
19.99241	45.4269833333	5.345	0.0	280916	090309.000	119.32	20	2	20
19.9924433333	45.4269716667	5.341	0.0	280916	090311.000	119.54	20	2	20
19.9924766667	45.4269566667	5.354	0.0	280916	090313.000	121.28	20	2	20
19.992535	45.4269816667	5.372	0.0	280916	090530.000	297.88	20	2	20
19.9925016667	45.4269933333	5.319	0.0	280916	090532.000	298.44	20	2	20
19.9924683333	45.4270066667	5.454	0.0	280916	090534.000	298.81	20	2	20
19.992435	45.42702	5.33	0.0	280916	090536.000	299.26	20	2	20
19.9924016667	45.4270316667	5.314	0.0	280916	090538.000	298.19	20	2	20
19.9923666667	45.427045	5.596	0.0	280916	090540.000	297.18	20	2	20
19.9923316667	45.4270566667	5.5	0.0	280916	090542.000	297.73	20	2	20
19.9922966667	45.42707	5.566	0.0	280916	090544.000	296.25	20	2	20
19.9922616667	45.4270816667	5.543	0.0	280916	090546.000	298.91	20	2	20
19.9922266667	45.427095	5.69	0.0	280916	090548.000	299.47	20	2	20
19.9921933333	45.4271083333	5.616	0.0	280916	090550.000	297.89	20	2	20
19.9921583333	45.4271216667	5.316	0.0	280916	090552.000	299.79	20	2	20
19.992125	45.427135	5.468	0.0	280916	090554.000	300.84	20	2	20
19.9920916667	45.4271483333	5.356	0.0	280916	090556.000	298.40	20	2	20
19.9920583333	45.42716	5.363	0.0	280916	090558.000	296.87	20	2	20
19.9920233333	45.4271716667	5.44	0.0	280916	090600.000	297.63	20	2	20
19.9919883333	45.4271833333	5.338	0.0	280916	090602.000	296.46	20	2	20
19.991955	45.4271966667	5.317	0.0	280916	090604.000	297.73	20	2	20
19.9919216667	45.4272083333	5.51	0.0	280916	090606.000	298.81	20	2	20
19.9918883333	45.4272216667	5.348	0.0	280916	090608.000	299.63	20	2	20
19.991855	45.427235	5.211	0.0	280916	090610.000	299.08	20	2	20
19.9918216667	45.4272466667	5.312	0.0	280916	090612.000	297.05	20	2	20
19.9917866667	45.4272583333	5.463	0.0	280916	090614.000	295.88	20	2	20
19.9917533333	45.42727	5.491	0.0	280916	090616.000	296.29	20	2	20
19.9917183333	45.4272833333	5.416	0.0	280916	090618.000	297.43	20	2	20
19.991685	45.427295	5.393	0.0	280916	090620.000	297.43	20	2	20
19.9916516667	45.4273083333	5.367	0.0	280916	090622.000	299.95	20	2	20
19.9916183333	45.4273216667	5.263	0.0	280916	090624.000	299.16	20	2	20
19.9915683333	45.4273416667	5.394	0.0	280916	090627.000	299.21	20	2	20
19.991535	45.4273533333	5.349	0.0	280916	090629.000	298.42	20	2	20
19.9915	45.4273666667	5.434	0.0	280916	090631.000	298.57	20	2	20
19.991465	45.42738	5.655	0.0	280916	090633.000	297.12	20	2	20
19.9914283333	45.4273916667	5.564	0.0	280916	090635.000	295.83	20	2	20
19.991395	45.4274033333	5.517	0.0	280916	090637.000	297.81	20	2	20
19.9913616667	45.4274166667	5.34	0.0	280916	090639.000	298.97	20	2	20
19.9913266667	45.42743	5.373	0.0	280916	090641.000	299.41	20	2	20
19.9912933333	45.4274416667	5.348	0.0	280916	090643.000	295.61	20	2	20
19.9912583333	45.4274516667	5.424	0.0	280916	090645.000	293.90	20	2	20
19.9912233333	45.4274633333	5.378	0.0	280916	090647.000	295.74	20	2	20
19.99119	45.4274766667	5.357	0.0	280916	090649.000	296.76	20	2	20
19.991155	45.4274883333	5.42	0.0	280916	090651.000	297.24	20	2	20
19.99112	45.4275016667	5.588	0.0	280916	090653.000	297.42	20	2	20
19.991085	45.427515	5.524	0.0	280916	090655.000	296.73	20	2	20
19.9910516667	45.4275266667	5.556	0.0	280916	090657.000	296.51	20	2	20
19.9910183333	45.42754	5.409	0.0	280916	090659.000	298.17	20	2	20
19.9909833333	45.4275516667	5.444	0.0	280916	090701.000	297.77	20	2	20
19.9909483333	45.427565	5.301	0.0	280916	090703.000	296.87	20	2	20
19.990915	45.4275783333	5.524	0.0	280916	090705.000	298.91	20	2	20
19.9908816667	45.4275916667	5.39	0.0	280916	090707.000	298.24	20	2	20
19.9908483333	45.427605	5.393	0.0	280916	090709.000	298.13	20	2	20
19.990815	45.4276166667	5.425	0.0	280916	090711.000	297.13	20	2	20
19.9907816667	45.4276283333	5.246	0.0	280916	090713.000	296.18	20	2	20
19.9907483333	45.4276416667	5.569	0.0	280916	090715.000	296.54	20	2	20
19.9907133333	45.427655	5.444	0.0	280916	090717.000	297.09	20	2	20
19.9906783333	45.4276683333	5.633	0.0	280916	090719.000	297.00	20	2	20
19.990575	45.4277066667	3.41	0.0	280916	090728.000	297.89	20	2	20
19.990565	45.4277133333	0.412	0.0	280916	090730.000		20	2	20
19.9905666667	45.4277116667	0.349	0.0	280916	090732.000		20	2	20
19.9905666667	45.4277116667	0.038	0.0	280916	090734.000		20	2	20
19.9905666667	45.4277116667	0.041	0.0	280916	090736.000		20	2	20
19.990575	45.4277083333	0.261	0.0	280916	090738.000		20	2	20
19.99057	45.42771	1.717	0.0	280916	090740.000	304.79	20	2	20
19.9905633333	45.4277266667	3.619	0.0	280916	090742.000	341.38	20	2	20
19.9905633333	45.42774	1.433	0.0	280916	090744.000	353.99	20	2	20
19.9905633333	45.4277233333	3.591	0.0	280916	090746.000	187.11	20	2	20
19.990565	45.4277083333	2.339	0.0	280916	090748.000	181.25	20	2	20
19.99057	45.42772	3.411	0.0	280916	090750.000	36.29	20	2	20
19.990585	45.4277333333	3.48	0.0	280916	090752.000	47.43	20	2	20
19.9906033333	45.427735	0.875	0.0	280916	090754.000	67.01	20	2	20
